name	logFC	ave_exp	P.Value_reg1__vs__NT	minus_log_pval	TFDatabase
NUP88	0.338557148	26.00341587	0.345494344	0.46155905795605146	absent
RPP38	0.337462116	25.35223738	0.161603166	0.7915501351278875	absent
PHF3	0.336327458	28.89243889	0.182084898	0.7397260728061009	absent
SMARCA5	0.334896466	32.68206196	2.58497e-4	3.587544492767354	absent
SCAI	0.334445621	22.04121655	0.445749169	0.35090945779714144	absent
CCNL1	0.332734435	24.2019526	0.481674403	0.3172464322224698	absent
EIF2A	0.332591961	27.18892602	0.21845432	0.6606393625652575	absent
PRPF19	0.332556656	29.57585499	0.022533842	1.6471647551404638	absent
RARS	0.33165734	27.34503736	0.149058048	0.8266445704020213	absent
SF3B3	0.327903023	28.24726581	0.044877351	1.3479727863338	absent
RPS27	0.327654564	28.94562781	0.077487392	1.110768955948797	absent
UTP18	0.327521766	30.35522403	0.002715478	2.566153711382606	absent
EIF3D	0.325953166	27.23105769	0.217048711	0.6634427889879141	absent
TEFM	0.325937979	21.96939385	0.529415618	0.27620325096219345	absent
NOL7	0.325709178	28.87677406	0.054890983	1.2604989917060316	absent
SENP2	0.324915961	25.16992739	0.375902968	0.42492424523342465	absent
ZNF865	0.324863106	21.6189954	0.511313899	0.29131240172493633	absent
NVL	0.324750349	29.59854976	0.006205393	2.2072307085525855	absent
MCM7	0.323327215	30.03456633	0.067122624	1.1731310741333867	absent
XRCC6	0.322628573	31.19097519	0.023187189	1.6347518980107831	absent
AAAS	0.321470466	27.96731647	0.163381923	0.7867959966141697	absent
FMR1	0.321148263	28.43256587	0.251255118	0.5998850830181408	absent
KEAP1	0.320612851	23.38104206	0.422388234	0.3742881879648785	absent
RFC1	0.320229635	29.09853417	0.055260712	1.2575835237684205	absent
KHDRBS3	0.320118469	25.57870243	0.286291697	0.5431912471560904	absent
NFXL1	0.319862638	23.97744868	0.590066661	0.22909892247802757	absent
SNW1	0.318779162	29.68657787	0.012466359	1.9042603706676646	absent
RPS23	0.31819143	29.78827373	0.057926689	1.2371212943927825	absent
CCDC101	0.317253728	24.27329916	0.272346928	0.5648775190880139	absent
NHP2L1	0.315613398	28.438583650000002	0.107583387	0.96825478713862	absent
GNB2L1	0.315389371	28.46829036	0.301451389	0.5207827106918261	absent
RSL24D1	0.31512318	26.38797613	0.524455963	0.28029097234938	absent
NOL6	0.314780521	29.55284255	0.03425274	1.4653046820026716	absent
RSL1D1	0.314342426	32.25987381	0.014694367	1.832849117609618	absent
BCAS2	0.31411925	24.54056197	0.418354495	0.3784555603863873	absent
HELLS	0.31375739	30.60878519	0.04182543	1.3785595854362849	absent
IPO11	0.312383352	21.23259865	0.648708018	0.18795073417762584	absent
NAA15	0.311698283	22.84767522	0.476684299	0.32176915260402306	absent
SFPQ	0.310759027	33.61448083	0.002614502	2.582611021614539	absent
HNRNPM	0.310594206	32.82507689	0.084925807	1.070960317593269	absent
ABCF1	0.310017095	30.84511344	0.004678781	2.329867282381537	absent
POP4	0.309572436	26.35471187	0.218884954	0.6597840905076939	absent
AGTPBP1	0.309495502	26.62643354	0.266564615	0.5741975013219107	absent
RAB3GAP2	0.308572053	20.87413431	0.640896931	0.1932118080741579	absent
POLR1B	0.306883674	29.20652353	0.012225239	1.9127426417858084	absent
CDCA5	0.306693995	24.4410555	0.675726711	0.17022891338133764	absent
AURKA	0.306626079	26.97677526	0.187026574	0.7280966815832028	absent
NACC1	0.305913726	23.40870705	0.479869884	0.3188765049603176	absent
NOP14	0.305889975	30.77889462	0.120313426	0.9196859062232069	absent
SNRPD2	0.305055474	30.85280374	0.0466491	1.331156730669982	absent
EIF2S1	0.30497113	28.06570736	0.116976537	0.9319012397349843	absent
DIMT1	0.304479645	27.56688675	0.078581176	1.104681476077928	absent
DDX6	0.302384688	28.31969402	0.07401441	1.130683718455022	absent
NOLC1	0.301736015	29.72791741	0.369602762	0.432264792005835	absent
MTPAP	0.301519044	23.18003617	0.72049191	0.14237089127203736	absent
MSH6	0.300429612	28.94633095	0.01992814	1.7005332344371313	absent
NUDT16L1	0.299863885	26.64369638	0.322847627	0.4910024014049375	absent
VRK2	0.299615961	24.92003465	0.381968121	0.417972881725773	absent
MUM1	0.297805966	25.00720898	0.414588167	0.38238309751456834	absent
DHX37	0.297061359	30.17471584	0.075401843	1.122618038812611	absent
TARDBP	0.295992548	28.99461548	0.051495991	1.288226579781112	absent
MSH3	0.29569625	25.13954112	0.292205873	0.5343110594973419	absent
GNAI2	0.295312987	24.93524412	0.602451009	0.22007826391664126	absent
PKM	0.294150254	25.74853221	0.418408486	0.37839951585779935	absent
MKI67	0.294096006	31.02153641	0.052433826	1.2803884514591939	absent
ATAD5	0.291852641	25.9553508	0.153118992	0.8149709385685293	absent
SSRP1	0.291193497	30.12756843	0.123117269	0.9096810266348673	absent
CBX8	0.29068294	27.85239124	0.129269054	0.888505429377807	absent
VRK1	0.28928816	28.21303322	0.065220455	1.1856161757339871	absent
DHX34	0.288242583	23.84967156	0.477516531	0.32101158911100025	absent
ZNF638	0.288186212	29.78684753	0.012538836	1.9017427778785292	absent
RC3H1	0.286103382	23.15443425	0.497531435	0.3031794744845911	absent
VPS52	0.285910943	20.75221483	0.692034521	0.1598722409393824	absent
DDX23	0.285564659	27.95426097	0.215569607	0.6664124700281537	absent
PHF6	0.284371988	30.56571138	0.015494585	1.8098200512171214	absent
ZNF384	0.283593238	27.43447443	0.099959463	1.00017608564646	absent
SETX	0.28313921	24.01173453	0.584852841	0.23295339610834406	absent
SRSF9	0.283068538	29.21051712	0.041701395	1.3798494167128417	absent
RPF2	0.280855405	29.20125021	0.057580962	1.239721083678125	absent
PQBP1	0.28054014	26.82772809	0.19767644	0.704045088843722	absent
DUSP11	0.280110375	25.0209872	0.402905535	0.3947967663583441	absent
MCM4	0.278845472	28.22440229	0.155018437	0.8096166462736727	absent
CENPB	0.278542939	26.18277271	0.348068417	0.45833538190071116	absent
DDX18	0.278531647	31.18412384	0.07855889	1.104804661553599	absent
BRD4	0.278112186	23.14927132	0.703900137	0.15248895027006024	absent
EIF3B	0.277983452	23.37417077	0.548992982	0.26043320727696645	absent
RPL9	0.2778293	29.58823974	0.207696923	0.6825699374274405	absent
C19orf43	0.277157633	25.87382662	0.31668442	0.49937330219318804	absent
NOL11	0.276355338	29.29673414	0.022179614	1.6540460163080821	absent
CPSF1	0.276334645	28.81458744	0.039301873	1.4055867520627032	absent
RPS16	0.274996879	29.98045892	0.100874486	0.9962186651861796	absent
FLOT1	0.272864255	25.72502343	0.364638112	0.43813794082019525	absent
RRP7A	0.271013342	28.92259641	0.011601579	1.9354828983318133	absent
ORC5	0.270757057	27.52624105	0.074978982	1.125060460350636	absent
IPO9	0.270617848	24.44720522	0.541504314	0.26639807913296937	absent
UTP14A	0.26721953	30.35442042	0.046353209	1.3339201945777241	absent
SAFB2	0.266833485	27.2412053	0.460092225	0.33715510572265694	absent
KDM5A	0.266444739	24.84083584	0.550877087	0.2589452911525636	absent
INTS9	0.263736829	24.05766123	0.376502715	0.42423188770958337	absent
ABCF2	0.263426229	27.40941751	0.39946266	0.39852381037716517	absent
ATXN10	0.261866935	24.56669779	0.594859281	0.22558575815898868	absent
PATL1	0.261824154	25.22189885	0.428802992	0.36774219298749605	absent
ZNF106	0.261769054	27.46356349	0.204492361	0.6893229108229574	absent
FCF1	0.260665335	26.9553347	0.11533581	0.9380358299923344	absent
WDR46	0.260522253	29.58432213	0.032093866	1.4935779650067529	absent
RFC3	0.260519514	28.68866583	0.113084612	0.9465964877196079	absent
GCN1L1	0.259015925	28.68268738	0.171501525	0.7657320138361361	absent
RECQL	0.256010022	28.33852607	0.055915141	1.25247057561313	absent
RPL37A	0.255175431	26.29080413	0.241650468	0.6168123594341811	absent
MAP4	0.254994037	28.25227365	0.048947372	1.3102706206440295	absent
C14orf166	0.254897867	23.01744638	0.556544059	0.2545004488977178	absent
DDX51	0.252902538	29.98167961	0.089696755	1.0472232683392484	absent
THOC5	0.252693416	26.98987592	0.229867743	0.6385219683566039	absent
ATRX	0.251867866	24.67955883	0.447141509	0.3495550118745828	absent
RPL23	0.250357201	30.67476336	0.102728087	0.9883107992320996	absent
UMPS	0.250081707	21.49503769	0.549480317	0.2600478598763211	absent
DHX57	0.249789558	26.58703886	0.343821616	0.4636668227786555	absent
SNRPN	0.249580316	31.12950854	0.030523016	1.5153725556633373	absent
OCLN	0.249489927	26.18555576	0.704278642	0.1522554818507331	absent
EDC3	0.249385888	24.70016345	0.503458141	0.29803663213803055	absent
RIF1	0.249177891	30.50260009	0.032791971	1.4842324787652783	absent
DDOST	0.248976282	23.40627626	0.642565272	0.1920827499739264	absent
RPL23A	0.248702759	29.37878284	0.088212184	1.0544714253158043	absent
NXF1	0.248521493	30.00460212	0.182925423	0.7377259320231279	absent
KRR1	0.248119508	29.11297196	0.452601454	0.34428405519091815	absent
AP2B1	0.246689987	25.57205516	0.322629355	0.4912961201010667	absent
USP36	0.246341928	28.68035265	0.120205246	0.9200765784303148	absent
MPG	0.245972097	28.18349272	0.141835008	0.8482165624903694	absent
MBD3	0.245852986	26.21532111	0.368837768	0.4331646147491534	absent
SUZ12	0.245154169	28.65643537	0.093758625	1.02798877034573	absent
BMS1	0.244103505	31.20877275	0.089573263	1.0478216048959224	absent
PBRM1	0.243832243	30.04586022	0.01301151	1.885672300162938	absent
CDYL	0.243618652	25.1172001	0.492823006	0.3073090266032943	absent
MCM3	0.242776971	29.48762978	0.042744143	1.36912338589592	absent
RBM34	0.241445724	28.34481335	0.107178154	0.9698937273681462	absent
SUPT16H	0.239580267	31.20691868	0.143797361	0.842249084145448	absent
POLR1E	0.238288002	29.02614351	0.107992635	0.9666058619938542	absent
CHD8	0.237654062	28.2937817	0.145261908	0.8378482557244691	absent
UBAP2	0.237634685	26.64484099	0.297386534	0.5266787007162101	absent
ZCCHC17	0.237265562	23.8429981	0.654954871	0.18378862359736559	absent
DHX36	0.235087808	29.60751535	0.11853015	0.926171165998528	absent
MAGED2	0.234616283	26.16615516	0.530848909	0.27502907086735134	absent
TXNDC11	0.233658769	24.26528814	0.724869128	0.13974039635033533	absent
BAZ2A	0.233294537	28.10222491	0.1487653	0.8274983576070173	absent
PARP2	0.23143119	25.72035836	0.400880649	0.39698490717016316	absent
RPS3A	0.23137979	31.3440331	0.241039741	0.6179113479889112	absent
PARN	0.231011222	27.63425064	0.300551423	0.5220812114665015	absent
NOP58	0.229784977	32.54936063	0.074243522	1.129341434029441	absent
RPLP0	0.228443458	28.20496256	0.267131557	0.5732748045228927	absent
CMSS1	0.227890606	27.93489159	0.202823529	0.6928816651072871	absent
TRIP12	0.226874709	29.22115753	0.076179914	1.118159521952659	absent
RUVBL1	0.225988975	28.25737404	0.183685516	0.735925087402804	absent
NUP133	0.224682593	30.20721705	0.135562344	0.8678609304110494	absent
CCT6A	0.224626216	23.62459333	0.535206266	0.2714788106488775	absent
RBM3	0.222621789	28.2636754	0.084690587	1.0721648569790034	absent
CDK7	0.22251902	24.48107122	0.478728262	0.3199109329351432	absent
TBL3	0.222278796	30.10199657	0.078066609	1.107534684790206	absent
NUPL2	0.219860384	23.08733851	0.738941813	0.13138975820589197	absent
NOP56	0.217897991	32.89346112	0.027113042	1.5668217531794495	absent
DDX41	0.217240902	29.28218246	0.12470591	0.9041129641672659	absent
MARK2	0.21547373	25.27158911	0.523623642	0.2809807529571432	absent
SPEN	0.215410927	26.75662505	0.292374948	0.5340598424237142	absent
COIL	0.214258241	28.70523752	0.097408154	1.0114046869716566	absent
GEMIN5	0.212929792	26.62186129	0.461728018	0.3356137713366584	absent
ZNF365	0.212844553	25.18627097	0.458797141	0.33837929707371767	absent
DNAJA1	0.211881255	28.95409745	0.281351921	0.5507501152466098	absent
DNMT1	0.211878272	30.94400033	0.026112208	1.5831564034864176	absent
APTX	0.211583977	22.9908062	0.545680284	0.26306173744773226	absent
TECR	0.210578225	27.47544442	0.307157607	0.5126387245664124	absent
CCT2	0.206218022	22.80980972	0.580473582	0.23621754070180329	absent
SF3A3	0.206179956	27.59006255	0.155169736	0.8091929787598989	absent
MCMBP	0.205202024	25.50910332	0.610152003	0.21456195869311256	absent
PHF10	0.205064045	26.41045564	0.378052498	0.4224478879706771	absent
ATAD3A	0.204600798	30.71861202	0.194987566	0.709993081918297	absent
KPNA2	0.201269821	30.87825354	0.090886127	1.0415024031053621	absent
PAF1	0.200338833	24.6141555	0.526493725	0.27860680057367787	absent
RPS25	0.19888126	25.94505439	0.779216281	0.10834198185506849	absent
DDX20	0.197763003	26.37434487	0.585823596	0.2322331396427885	absent
CCNB1	0.196752705	26.39645256	0.269766814	0.5690114771368118	absent
YBX1	0.196345514	31.32908083	0.114058402	0.9428727173330952	absent
CHAMP1	0.196207589	26.78504021	0.273977871	0.5622845134230294	absent
BPTF	0.193287969	29.97032935	0.078786610000000007	1.1035475857749057	absent
INPP5K	0.192739182	22.94142501	0.733316513	0.1347085353452674	absent
SAV1	0.191423496	23.00314646	0.749702336	0.12511113593215994	absent
URB2	0.190344699	29.45012551	0.378429465	0.4220150562323987	absent
H2AFY	0.189338176	30.11211661	0.049067008	1.3092104235496862	absent
RBBP7	0.188608522	26.01067828	0.527512371	0.27776735101787825	absent
SNRNP40	0.188335928	27.35025247	0.332668103	0.4779888383111665	absent
PABPC1	0.187153463	30.78296852	0.254003821	0.5951597502039447	absent
RPP30	0.185895482	28.18906044	0.165718287	0.7806295645741573	absent
CDK2AP1	0.185201362	23.24944355	0.707797328	0.15009108119701486	absent
DDX10	0.184598983	30.50831603	0.119596375	0.9222819837368693	absent
RPP25L	0.182941399	22.93391365	0.709905465	0.14879948052367278	absent
CHD1	0.182873733	29.9547144	0.271498539	0.5662325031136067	absent
CTNNBL1	0.181125579	25.57320423	0.513714061	0.28927854692675015	absent
RPL6	0.180725795	31.6142561	0.080964696	1.0917043104383013	absent
LRWD1	0.180628165	26.60603015	0.568423911	0.24532766157331304	absent
CENPT	0.180473068	23.96030482	0.586261201	0.23190884664612077	absent
CTCF	0.180421636	25.41157895	0.624604616	0.20439481053822373	absent
PCM1	0.179079465	23.85744055	0.765558813	0.11602143960945842	absent
CDC7	0.179018168	23.21628859	0.751344523	0.12416087507572278	absent
NOP2	0.178472278	31.31018624	0.182765318	0.7381062135816803	absent
MCTS1	0.178468898	24.52291225	0.62850098	0.20169404079702036	absent
TCOF1	0.176653357	31.52183273	0.132532426	0.8776778522177929	absent
HACD3	0.174385239	28.90533826	0.190239933	0.720698315678156	absent
HIC2	0.171945272	25.76091199	0.414573706	0.382398246142859	absent
URB1	0.17106552	30.51618525	0.23549077	0.6280261102617252	absent
RBBP6	0.171001307	28.89344284	0.195416034	0.709039805038759	absent
NPM1	0.170355237	32.39742548	0.218462911	0.6606222837062435	absent
HLTF	0.170193977	28.75703638	0.259475452	0.5859037228453012	absent
NAT10	0.170034108	31.59105691	0.115489067	0.9374591271684571	absent
CCT4	0.169603998	27.6021256	0.545666891	0.26307239676152294	absent
TFB1M	0.16850504	25.06049588	0.584345622	0.23333020540737479	absent
COPA	0.168214882	26.3889286	0.647073119	0.18904664145804836	absent
DDX31	0.167777372	28.72737151	0.323612273	0.4899750161231054	absent
DHX29	0.167558996	27.51244156	0.330942595	0.48024733201532255	absent
SURF4	0.167411746	22.35302564	0.652439411	0.18545981301670156	absent
ZC3H11A	0.165991729	28.86171201	0.219475879	0.6586132029518207	absent
IPO4	0.165319832	24.50431243	0.5691673	0.24476005911042223	absent
CUL4B	0.164627322	25.11864254	0.616154813	0.21031015474406475	absent
PPP1CC	0.164602682	29.58540531	0.119130193	0.9239781546256957	absent
AFF4	0.164095306	26.41210861	0.437740453	0.358783316985538	absent
CDC5L	0.164055834	30.95527261	0.088967428	1.0507689644677394	absent
SKIV2L2	0.160845425	29.83023802	0.125095037	0.9027599200929085	absent
C18orf21	0.159639701	24.41735263	0.580341567	0.2363163219527631	absent
SMNDC1	0.15928651	26.18397051	0.69724161	0.15661670295309338	absent
IGF2BP1	0.159081833	29.90043532	0.349635054	0.4563850319999199	absent
SSFA2	0.158982934	23.24975263	0.772370569	0.11217428326708107	absent
RBM4B	0.158865613	26.49604822	0.455253049	0.3417471368906676	absent
AIFM1	0.158768212	22.09198372	0.82576026	0.08314602153154985	absent
PARP1	0.158468771	35.11988562	0.248176286	0.6052397190152579	absent
DNAJC8	0.157733967	25.8226396	0.77455827	0.11094590471234268	absent
ERH	0.157538164	29.71771439	0.129004371	0.8893955744370272	absent
SPATA5L1	0.156881454	24.48299264	0.635872673	0.19662983867469705	absent
ACTG1	0.156189089	34.36016807	0.276836334	0.5577769105297951	absent
WIZ	0.155493301	26.19898011	0.577642849	0.23834059868974025	absent
IMP4	0.154425198	27.90192153	0.524271948	0.28044337927794427	absent
ZFC3H1	0.153746027	25.59714826	0.876819546	0.057089777489578775	absent
PTPN14	0.153405966	22.94704737	0.805652764	0.09385209860681461	absent
ANAPC5	0.153082265	23.04074885	0.717639598	0.1440936057521035	absent
CBX2	0.152869939	25.11102021	0.545634477	0.26309819572366727	absent
OGT	0.152424877	26.15779813	0.639843123	0.19392649346443422	absent
H2AFY2	0.152299478	29.95572983	0.405422012	0.3920926753997594	absent
DDX1	0.151326072	28.5825656	0.272141451	0.5652053039772272	absent
NOC4L	0.150875462	29.55402243	0.4777306	0.32081694003227335	absent
TRA2A	0.150381239	27.96361839	0.282704569	0.5486671724957902	absent
ERCC6	0.149575786	24.61476855	0.838247526	0.07662771967204278	absent
RPS2	0.149426065	31.20040347	0.34459576200000003	0.4626900680119954	absent
RBM15B	0.149200443	27.29322715	0.379559451	0.42072019020569806	absent
INA	0.148967404	23.9950766	0.72077562	0.1421999116496043	absent
SLC25A5	0.148798509	31.91653075	0.512729998	0.29011127279804266	absent
CHD2	0.147768617	25.43602088	0.68475904	0.16446222560017676	absent
POLR1A	0.147157075	31.55606114	0.174440785	0.7583519676280471	absent
GLYR1	0.146132974	28.38826623	0.385317708	0.41418103170859927	absent
RBM22	0.145633593	28.01596319	0.366066821	0.4364396322482324	absent
EIF4G2	0.144241567	24.00880504	0.827623912	0.08216697003671813	absent
PWP2	0.143376943	29.39244925	0.336098854	0.4735329683467224	absent
GTPBP4	0.142273467	32.16637731	0.169009461	0.7720889832852261	absent
POLR1C	0.141545939	26.58845401	0.607104258	0.21673672113887935	absent
AURKB	0.139280202	28.41055388	0.245258105	0.6103766316600893	absent
G3BP1	0.139241011	27.95327617	0.48037508	0.31841953020169184	absent
RPS20	0.139227997	29.36545518	0.619983613	0.20761978933678996	absent
NUP160	0.139070727	30.98150387	0.309558772	0.5092568848275655	absent
FXR2	0.139027478	27.32847554	0.637182173	0.1957363833354895	absent
COPG1	0.136836168	22.99978131	0.765540537	0.1160318075401242	absent
CORO1B	0.1367932	24.1288079	0.693337033	0.15905560234267288	absent
PAXIP1	0.136174542	23.55658084	0.713082415	0.14686027335811805	absent
ZFP62	0.136109261	23.48520281	0.87771616	0.056645905592116554	absent
QARS	0.135924509	23.28978625	0.758774408	0.11988732545313457	absent
USP7	0.135533491	26.97140149	0.547260511	0.2618058883704259	absent
CRNKL1	0.135516799	28.63795321	0.343317002	0.46430468858723145	absent
RPL35A	0.135110192	30.23426407	0.347491173	0.4590562229187048	absent
RPA1	0.135075876	28.71976026	0.345250777	0.4618653353519879	absent
RPL12	0.133820347	30.54882642	0.150284241	0.8230865577069413	absent
SMC1A	0.132982071	31.22615266	0.130034092	0.8859427705669142	absent
XRN2	0.132613367	31.84213685	0.273906428	0.5623977756607066	absent
EEF1A1	0.132468058	32.26270718	0.081947396	1.0864648422252545	absent
RFC2	0.132049766	28.43034501	0.459293674	0.3379095362189424	absent
WDR3	0.131122095	30.77947572	0.237819941	0.62375173296722	absent
FAM98A	0.131048838	28.43759797	0.563226796	0.24931669144033322	absent
SMARCA1	0.130070119	29.16313323	0.246627152	0.607959112190244	absent
NFIX	0.129497865	25.01725645	0.646268054	0.18958731137489626	absent
RPL17	0.129055903	30.45618521	0.355668702	0.44895435001448125	absent
WDR75	0.128866236	29.49761664	0.315800758	0.5005868319122014	absent
RPS12	0.127074383	27.54887614	0.545073769	0.2635447173534495	absent
SMARCD2	0.127022286	29.45643919	0.203229722	0.6920127769164094	absent
PES1	0.126559479	31.50361451	0.180428001	0.7436960624918695	absent
RCL1	0.124926794	27.9263141	0.419082476	0.3777004988789149	absent
RSBN1	0.123939579	23.79124248	0.798971397	0.09746876805449159	absent
SMARCC1	0.123898436	29.82307222	0.170516098	0.7682346140759118	absent
HMGB3	0.122927016	25.4389354	0.851947947	0.06958693929581436	absent
EZR	0.121630499	25.13563085	0.677754522	0.1689275761110392	absent
BCOR	0.121014916	28.45630694	0.437737381	0.35878636481289944	absent
DDX24	0.120442723	30.41302899	0.355714354	0.4488986095479412	absent
PDCD11	0.120071453	32.71959583	0.246403671	0.6083528262025519	absent
YTHDC2	0.119915753	27.7758181	0.550487958	0.2592521768400072	absent
PLCB3	0.119839099	20.37119937	0.750413863	0.12469915148294936	absent
EZH2	0.118811444	27.63433394	0.569398348	0.2445837972093041	absent
ETF1	0.118403949	26.08640241	0.628758023	0.20151646027017445	absent
JUN	0.117791204	25.88978516	0.796050348	0.09905946345946351	absent
RRP15	0.117690402	24.83009074	0.722635975	0.1410804217396525	absent
KIFC1	0.116758242	27.27251562	0.549635461	0.2599252555340006	absent
U2AF1	0.116389609	30.26958066	0.336240721	0.4733496917452266	absent
MTA3	0.116322945	26.5426901	0.641208727	0.1930005754286984	absent
RBM27	0.112925767	26.85918252	0.685362765	0.16407949400346838	absent
RRP1B	0.112915758	31.97230818	0.3376086	0.4715864989984754	absent
ADD3	0.111508917	27.51115423	0.562325854	0.2500119485172535	absent
PLK1	0.111345904	28.51999771	0.482305094	0.31667815113138736	absent
KIAA0020	0.111327337	29.17910575	0.366413919	0.4360280371055049	absent
YEATS2	0.10977479	27.58822504	0.541625608	0.26630081044148884	absent
ZC3H13	0.10942992	26.28400893	0.734312797	0.1341189031988891	absent
SMC6	0.10921752	28.79690102	0.40669585	0.3907302591943686	absent
RPL11	0.108065353	29.9011134	0.555899516	0.25500370408452105	absent
RNH1	0.105917053	22.21894776	0.800578436	0.09659611202298703	absent
BYSL	0.105703835	27.5781072	0.554353558	0.25621316069995426	absent
UBP1	0.105189251	27.28440514	0.705752922	0.15134731508561394	absent
MED23	0.104729537	25.6486163	0.74165572	0.12979764944138114	absent
MAP1B	0.10423288	27.45897565	0.610826487	0.21408213908690757	absent
EXOSC10	0.104211702	30.77169625	0.209412272	0.67899787134049	absent
KPNA1	0.103621715	26.26594097	0.724849583	0.13975210660224133	absent
WDR36	0.103144832	30.30080027	0.301633978	0.5205197383104083	absent
CAPRIN1	0.103019163	30.13358414	0.593697295	0.22643492979930727	absent
SRPK1	0.102913566	27.93820592	0.536102455	0.27075220398433364	absent
UPF3B	0.102641588	28.24056545	0.424298833	0.37232816272397423	absent
STOML2	0.102638268	21.67216654	0.865942798	0.06251079543467726	absent
RBPJ	0.102438416	27.00030812	0.588160563	0.2305040989137402	absent
PRRC2A	0.1018572	28.49683021	0.433959129	0.3625511711455731	absent
HEATR3	0.10105316	23.74701383	0.719904441	0.1427251473196298	absent
INTS6	0.100961878	26.52548985	0.717454725	0.14420549989440518	absent
DIDO1	0.100026313	28.79399784	0.426883792	0.3696903342534223	absent
RPS6	0.09987702	31.21085233	0.408169571	0.38915937502262227	absent
ERCC4	0.098862007	23.6019783	0.815697689	0.08847076811574961	absent
WDR43	0.098603439	30.97255629	0.498701632	0.3021592105515693	absent
MSI2	0.096164053	26.96157983	0.668146472	0.1751283204461756	absent
RFC5	0.095743586	27.75506907	0.648629424	0.18800335416599193	absent
NHP2	0.095723605	27.2356058	0.781928658	0.10683286951090155	absent
RBM28	0.094602411	30.22859443	0.359224993	0.44463345501034596	absent
SRSF6	0.093938027	30.44140897	0.475100752	0.3232142821693192	absent
FBL	0.093651195	32.95779465	0.370450344	0.4312699975957498	absent
SMC5	0.093612305	28.95497178	0.563853817	0.24883347527054084	absent
LSM14B	0.093376198999999993	25.07288925	0.837587072	0.07697003453168738	absent
ILF2	0.093335338	31.5047678	0.320610853	0.49402178042780487	absent
EPB41L3	0.093110198	23.18758197	0.92753907	0.03266778788214509	absent
SMC4	0.092007523	27.96578594	0.569523607	0.2444882695175439	absent
TP53BP1	0.09039101	28.43663853	0.769082882	0.11402685492467224	absent
SERPINH1	0.089728483	23.40386998	0.859410029	0.065799582565142	absent
SMARCAL1	0.089399608	24.93322338	0.785038438	0.10510907828327329	absent
MYCBP2	0.088822731	23.61915868	0.862523785	0.06422891996271761	absent
DNMT3A	0.087987824	26.47839952	0.798476426	0.09773790132793747	absent
UTP6	0.086948898	29.02921136	0.490404103	0.3094459049194844	absent
GAR1	0.086477264	29.90004891	0.605625597	0.2177957774958874	absent
EP400	0.086397554	27.60524093	0.602987804	0.21969147178864784	absent
TSPYL1	0.085550132	24.60478683	0.887818296	0.05167590935574456	absent
THOC2	0.08453655	30.56908385	0.441387006	0.3551804561892312	absent
IARS	0.084536132	28.14393649	0.60804962	0.21606097860080975	absent
NPM3	0.084221326	25.06255233	0.791551163	0.10152100867217721	absent
MCM6	0.083960552	28.17359412	0.728498116	0.1375715670399923	absent
RB1	0.083881959	25.21138643	0.833194946	0.07925337306294816	absent
RACGAP1	0.083803527	26.20930901	0.751403051	0.12412704585797592	absent
FAM120A	0.082721726	27.13449474	0.838208983	0.07664768918765988	absent
KIAA0430	0.082280495	22.3209389	0.821571188	0.08535479958607009	absent
THOC1	0.081866257	27.11846668	0.713417965	0.14665595863358866	absent
WRN	0.081025375	25.46960941	0.741048291	0.13015348995391682	absent
RPS24	0.080550225	29.26770191	0.676523157	0.16971733316067675	absent
RPN1	0.080102675	28.63400266	0.701941696	0.15369895931897296	absent
TUBB	0.079730641	30.02638918	0.623967134	0.2048382851546717	absent
EHMT1	0.079383762	26.73021414	0.722136958	0.14138042782800572	absent
AHDC1	0.079303653	24.18434369	0.833549399	0.07906865729081854	absent
ZNF740	0.079021939	22.99321872	0.898172616	0.04664019008981106	absent
NOL10	0.078817229	29.66709693	0.634372479	0.19765566629211467	absent
IPO5	0.077159841	26.04553862	0.786466884	0.10431955962537853	absent
SMARCA4	0.075715217	31.31999828	0.372714981	0.4286231507533339	absent
SRSF7	0.074827407	30.3091416	0.675113791	0.17062302029732218	absent
H3F3A	0.07308718	25.48169243	0.899643486	0.0459295602690937	absent
CCDC137	0.072102389	26.69902065	0.771684842	0.11256003039720283	absent
NGDN	0.071662734	29.60990233	0.626869663	0.20282274708638054	absent
STT3A	0.071144286	24.25634413	0.795745352	0.09922588944167154	absent
STAU1	0.07002065	29.31456922	0.54668313	0.26226432771984376	absent
MOGS	0.069862734	25.00132755	0.903543997	0.04405069513503552	absent
SRCAP	0.068751763	27.51640625	0.682600554	0.1658333635829508	absent
MELK	0.068687341	24.46975347	0.9311852	0.030963935195701762	absent
ATAD3B	0.068495603	28.78177993	0.690875877	0.16059997111504432	absent
PAXBP1	0.068178564	27.48012289	0.748910209	0.12557024915425674	absent
TTF2	0.067954507	29.04055657	0.653186474	0.1849628170890485	absent
CCDC71L	0.067619301	26.21512928	0.783561802	0.1059267436637327	absent
C5orf24	0.067230859	23.91656358	0.927262196	0.03279744581745039	absent
MPRIP	0.065997836	27.75056652	0.685653812	0.16389510511992944	absent
SDAD1	0.065812725	27.892911	0.770098301	0.11345383475347114	absent
SLU7	0.065206161	25.60773382	0.851003952	0.07006842307897591	absent
SMC3	0.063362352	30.72948838	0.494123077	0.3061648628081711	absent
BCLAF1	0.061225486	32.02043833	0.648664313	0.18797999461410225	absent
KIF2A	0.060835648	28.93630745	0.593939926	0.22625747947349828	absent
